NA,3.870431673,3.481730867,3.112638851,2.763155624,2.433281188,2.123015541,1.821805159,1.542818062,1.283203688,1.053804647,0.859435424,0.688400759,0.528937874,0.386656257,0.273327779,0.181619309,0.086547334,-0.020686199,-0.108966108,-0.127193807,-0.049719598,0.101320304,0.275953162,0.424379851,0.501402821,0.463070015,0.284560372,-0.010958054,-0.350879445,-0.650542925,-0.857976645,-0.966180962,-0.991240539,-0.951875844,-0.869130543,-0.769525473,-0.675436253,-0.592272311,-0.509897178,-0.415744669,-0.303334299,-0.170076402,-0.013439285,0.167266581,0.368362153,0.583510926,0.805146387,1.022939546,1.228599213,1.432440934,1.673012904,1.989219046,2.362465847,2.695963754,2.866959647,2.796613273,2.477003198,1.954125767,1.304506165,0.630770515,0.054425863,-0.328637044,-0.506381571,-0.550820885,-0.550805795,-0.551254759,-0.549231649,-0.531662245,-0.505681828,-0.490532305,-0.492788415,-0.502636919,-0.511617012,-0.522653817,-0.539727246,-0.557485984,-0.568197472,-0.573716544,-0.582546134,-0.596270688,-0.606646035,-0.607742585,-0.604068129,-0.602794906,-0.603615693,-0.602273467,-0.600711508,-0.605465234,-0.615192728,-0.617356195,-0.601867675,-0.574023448,-0.548526059,-0.533348424,-0.525544649,-0.521514993,-0.523594545,-0.532966296,-0.541972806,-0.540203487,-0.526878713,-0.512011449,-0.505030799,-0.506948857,-0.514562633,-0.526713898,-0.542692008,-0.557798775,-0.566234627,-0.568240773,-0.569369903,-0.571916926,-0.571054964,-0.561446416,-0.543855312,-0.521653212,-0.494455978,-0.460711551,-0.426239348,-0.403407095,-0.398054874,-0.401237555,-0.397636902,-0.381222103,-0.359178938,-0.341497495,-0.331990853,-0.329503849,-0.33199431,-0.33497624,-0.328613218,-0.301192262,-0.246041028,-0.164326169,-0.063561474,0.042029365,0.130771556,0.180770438,0.181703327,0.136874165,0.052706982,-0.068084408,-0.217862284,-0.374398256,-0.510857915,-0.618465659,-0.71201677,-0.807479345,-0.901002072,-0.973504665,-1.035385455,-1.086644441,-1.127281623,-1.157297002
NA,3.698233878,3.40139098,3.121159041,2.857538061,2.610528041,2.380128981,2.1674388,1.968576535,1.776724313,1.598418666,1.436724362,1.282765505,1.130522744,0.99128718,0.881948908,0.800530242,0.725809625,0.646686831,0.583959593,0.574674952,0.634197362,0.739483925,0.849790662,0.931367947,0.957734778,0.901437653,0.74540382,0.506789327,0.239801301,0.005893686,-0.161984436,-0.265321549,-0.317126425,-0.325472693,-0.298782275,-0.253837485,-0.208743348,-0.169473247,-0.128863999,-0.078098664,-0.014625607,0.061336881,0.152366282,0.261801764,0.388761997,0.528855668,0.678083098,0.832244649,0.98531648,1.136579351,1.301196342,1.501490339,1.731497641,1.934665941,2.03077931,1.96327927,1.722378379,1.337086827,0.859013729,0.357607011,-0.083374055,-0.39270064,-0.553095171,-0.608385888,-0.621144291,-0.629094972,-0.637598571,-0.640453947,-0.639551023,-0.643256234,-0.653851194,-0.665944429,-0.676609653,-0.689739895,-0.708143056,-0.727445908,-0.742232867,-0.754402953,-0.769866714,-0.788401351,-0.802816874,-0.809242697,-0.812587674,-0.818514257,-0.824642898,-0.825119003,-0.821645891,-0.82289334,-0.831813539,-0.839788465,-0.837294843,-0.826502414,-0.817491441,-0.813932645,-0.809422867,-0.799293087,-0.789573688,-0.789028409,-0.79608314,-0.800097343,-0.795366029,-0.788018822,-0.786565706,-0.790320345,-0.791616261,-0.787134089,-0.781489635,-0.779248193,-0.778234173,-0.773244882,-0.763570613,-0.753325161,-0.745458307,-0.738687221,-0.730536574,-0.720763689,-0.710437096,-0.699569944,-0.686933647,-0.670867759,-0.649377482,-0.620767336,-0.586168943,-0.550545347,-0.518873603,-0.491917658,-0.467825136,-0.447504088,-0.434598508,-0.428120377,-0.418297587,-0.393090792,-0.348120744,-0.287581068,-0.217582018,-0.144844699,-0.082397276,-0.048541998,-0.05304126,-0.086427135,-0.129747806,-0.175434634,-0.232158538,-0.307995842,-0.39613959,-0.482041803,-0.560022949,-0.63375125,-0.700443478,-0.742540105,-0.768510119,-0.778353517,-0.772070301,-0.74966047
NA,3.278676104,3.053445041,2.83623232,2.627037942,2.425861907,2.232704214,2.049124837,1.872025386,1.693926826,1.517333568,1.347431812,1.185375774,1.032393642,0.895674087,0.783297491,0.693435562,0.614914868,0.542098429,0.485883867,0.465331665,0.487457647,0.537587625,0.589022583,0.616439541,0.599422623,0.522528637,0.382646798,0.198526929,0.007690562,-0.15201307,-0.261117153,-0.320496545,-0.339192157,-0.325759128,-0.289323693,-0.241241082,-0.190808775,-0.140144544,-0.085269324,-0.021173963,0.055797634,0.148986699,0.261098724,0.391574153,0.536557049,0.692431989,0.856316882,1.02113084,1.175708452,1.31881352,1.47542359,1.685516634,1.952774123,2.211205986,2.36229979,2.3330516,2.100270776,1.683756098,1.13479915,0.534495083,-0.011840574,-0.40998738,-0.631590596,-0.723246635,-0.75334444,-0.765834724,-0.773771728,-0.776095596,-0.774531355,-0.775578175,-0.782396046,-0.792231861,-0.802643514,-0.815606715,-0.833210371,-0.852790127,-0.869800225,-0.883830592,-0.898135924,-0.9135105,-0.9263384,-0.933892949,-0.938435336,-0.943618501,-0.948939186,-0.950897179,-0.948859412,-0.946172766,-0.944723585,-0.941706675,-0.933930742,-0.923193792,-0.91433509,-0.908897696,-0.904037057,-0.897897524,-0.892614946,-0.890094564,-0.887583471,-0.880638651,-0.86940294,-0.858505685,-0.850497068,-0.842734345,-0.832276967,-0.820906211,-0.812157057,-0.804896654,-0.793710266,-0.776124238,-0.755967195,-0.737712836,-0.720244193,-0.699187485,-0.67407819,-0.649445389,-0.628315915,-0.607972071,-0.584031926,-0.556426031,-0.528361449,-0.500379872,-0.468641414,-0.429837194,-0.385597569,-0.340881292,-0.299948883,-0.264913121,-0.235808253,-0.209385247,-0.178483803,-0.13548589,-0.077178548,-0.005046942,0.077776968,0.165181928,0.24230656,0.287062564,0.283077755,0.23068416,0.142861468,0.031571379,-0.097231987,-0.234803236,-0.363149905,-0.464405802,-0.535698098,-0.588381952,-0.632050264,-0.668050854,-0.691662057,-0.702883872,-0.7017163,-0.688159341
NA,3.532412985,3.242232154,2.966940339,2.706537537,2.461023751,2.230398978,2.016704559,1.81849047,1.621660226,1.425263163,1.237492225,1.066050354,0.916609606,0.795892516,0.707784377,0.644679574,0.589135969,0.52989761,0.475101507,0.445600333,0.454011579,0.491613846,0.534398266,0.55611259,0.534180046,0.451785354,0.305610335,0.115015902,-0.081447086,-0.244914975,-0.355290503,-0.413519531,-0.429259023,-0.411512039,-0.369556033,-0.315360877,-0.259652119,-0.205890302,-0.150196117,-0.086385424,-0.00951886,0.084043273,0.196613504,0.327940545,0.475976568,0.639494057,0.816706012,0.999563606,1.175229045,1.342042633,1.525221733,1.762360846,2.052389336,2.324846666,2.476794161,2.432952309,2.173235623,1.725364302,1.149420547,0.532661679,-0.017366768,-0.407947519,-0.613888322,-0.686512602,-0.701278001,-0.706342242,-0.712380501,-0.71319714,-0.708758164,-0.70795733,-0.715895217,-0.72816009,-0.739209656,-0.750373287,-0.765872966,-0.78486627,-0.8022707,-0.816109268,-0.829330696,-0.843711915,-0.856163282,-0.863254211,-0.86650738,-0.870146567,-0.875183404,-0.879096675,-0.880729487,-0.881666666,-0.881840231,-0.877362751,-0.86554321,-0.850145051,-0.838283576,-0.832783349,-0.830674046,-0.829111806,-0.829122806,-0.831685865,-0.833405462,-0.829659607,-0.820789427,-0.811499061,-0.803953023,-0.795131336,-0.782302294,-0.767663242,-0.754780686,-0.742657251,-0.727468519,-0.709855591,-0.695823526,-0.68871611,-0.683631259,-0.672715292,-0.654261549,-0.632887194,-0.611743629,-0.58900285,-0.562927157,-0.536209305,-0.511928606,-0.487888391,-0.45913326,-0.425397394,-0.392097713,-0.363210329,-0.337173204,-0.311698237,-0.288223982,-0.267131233,-0.240922836,-0.198061188,-0.135136775,-0.061163624,0.011991476,0.078152546,0.131860131,0.160072185,0.147524071,0.091873478,0.007841368,-0.086607999,-0.184138019,-0.284814372,-0.38372695,-0.470102013,-0.539703251,-0.600294399,-0.660072897,-0.70567824,-0.741854646,-0.768602116,-0.78592065,-0.793810247
NA,4.350351234,3.893631071,3.472518298,3.087012915,2.737114921,2.422824318,2.1433318,1.890013415,1.658139573,1.468677804,1.320790175,1.177271806,1.012385555,0.850830561,0.733158404,0.651050068,0.551603374,0.41632231,0.310263118,0.329320584,0.498428441,0.747015567,0.986677985,1.173887539,1.284867815,1.266684932,1.060957644,0.680689904,0.232135762,-0.160165819,-0.446550091,-0.653373397,-0.806270361,-0.891110304,-0.891668367,-0.835278856,-0.776268246,-0.741297361,-0.71245412,-0.662735757,-0.590648982,-0.511457159,-0.427261456,-0.322850007,-0.188803475,-0.034957251,0.122593022,0.277893433,0.43408206,0.596622444,0.776245016,0.987611279,1.224581526,1.436290959,1.544113358,1.488524998,1.260586058,0.896011312,0.451457327,-0.006030453,-0.400049338,-0.666033637,-0.790189175,-0.818421796,-0.81433728,-0.812426559,-0.812051577,-0.804901854,-0.795741516,-0.79396016,-0.797446474,-0.79717313,-0.794034591,-0.799326815,-0.81726982,-0.837488167,-0.849663955,-0.857651155,-0.871166334,-0.888642755,-0.898445344,-0.896361628,-0.891425808,-0.890670295,-0.887392356,-0.872253584,-0.850273399,-0.836251799,-0.834492712,-0.833450692,-0.823225033,-0.809183463,-0.801230142,-0.79669835,-0.784477953,-0.763966668,-0.7482272,-0.744863761,-0.743955032,-0.732429428,-0.713831742,-0.703603922,-0.706731577,-0.71105127,-0.705517554,-0.695039705,-0.68984601,-0.687276406,-0.674842961,-0.649976102,-0.625508811,-0.611928624,-0.603130801,-0.586789438,-0.563421459,-0.545095126,-0.536352011,-0.526355229,-0.503627955,-0.471412261,-0.441489969,-0.417241885,-0.390806389,-0.356340582,-0.318334071,-0.283797218,-0.252319944,-0.21856227,-0.18147925,-0.145654518,-0.113734632,-0.081248299,-0.037880954,0.029434035,0.131574453,0.266118472,0.408477755,0.522460392,0.585721225,0.602529661,0.587651769,0.542421179,0.458096783,0.341436353,0.222169198,0.126303567,0.049890252,-0.027628409,-0.107906755,-0.159252696,-0.193945416,-0.211984916,-0.213371194,-0.198104252
NA,3.939931777,3.532057512,3.146990335,2.784730248,2.445277249,2.12863134,1.82295215,1.543377814,1.286554821,1.064184887,0.879075056,0.71485133,0.558220795,0.41931919,0.315393179,0.23904748,0.161200058,0.072273582,0.008320462,0.024202815,0.140166378,0.321770011,0.509934776,0.653206507,0.706992174,0.625759596,0.385007024,0.016587461,-0.391679187,-0.74363652,-0.987174438,-1.122449682,-1.170402625,-1.149574959,-1.080342998,-0.991341117,-0.907639111,-0.834764204,-0.761114506,-0.67421799,-0.569453001,-0.444905086,-0.296194638,-0.120631216,0.078031061,0.292662465,0.516569658,0.740660168,0.954274727,1.161279081,1.395224246,1.697953405,2.060850317,2.395129616,2.578000588,2.525321701,2.223980621,1.716772564,1.077793435,0.407394936,-0.17297341,-0.563025003,-0.744262672,-0.78597294,-0.779900362,-0.776424634,-0.776961177,-0.769179994,-0.756768269,-0.753338406,-0.76094028,-0.768810096,-0.771299978,-0.775644373,-0.789005745,-0.807141862,-0.822035418,-0.834654518,-0.851849881,-0.872705379,-0.886769634,-0.887812831,-0.882201451,-0.87914086,-0.877995714,-0.871607032,-0.859330437,-0.848674826,-0.843071608,-0.835509478,-0.818546347,-0.795885225,-0.777768333,-0.767055987,-0.756654875,-0.74125941,-0.725147907,-0.714432888,-0.706425524,-0.692607317,-0.670638209,-0.64788496,-0.632099782,-0.623372019,-0.617586883,-0.613617495,-0.612566647,-0.611552347,-0.603586556,-0.585160123,-0.560657849,-0.537245606,-0.517366267,-0.49833593,-0.477807078,-0.456690793,-0.436910928,-0.418562624,-0.399909822,-0.378832304,-0.353266847,-0.321290339,-0.281783568,-0.234486701,-0.179674604,-0.119663936,-0.061351894,-0.014450257,0.0161085,0.035587036,0.055645999,0.086482616,0.135444052,0.211184371,0.320172341,0.452886857,0.578011964,0.658865057,0.677611708,0.640471921,0.561309973,0.448593215,0.312042121,0.17261149,0.053537868,-0.038137493,-0.112190978,-0.176017949,-0.223354328,-0.257938284,-0.276851452,-0.280093831,-0.26766542,-0.239566221
NA,3.506136849,3.219251511,2.946879188,2.68901988,2.445673586,2.216840307,2.00680207,1.80711519,1.606676993,1.41158376,1.231989747,1.068481745,0.918517434,0.789348471,0.692392676,0.623954129,0.562919071,0.495471184,0.437021822,0.421390584,0.466168741,0.55318397,0.644071687,0.70501312,0.711846313,0.643967441,0.491174394,0.271640751,0.034269163,-0.166441985,-0.301725674,-0.37461424,-0.399726704,-0.387086321,-0.345232812,-0.288589409,-0.232706859,-0.182878055,-0.132208384,-0.070775834,0.006610175,0.101320377,0.214538597,0.346680265,0.49546053,0.657035832,0.826707666,0.996059592,1.154867315,1.305744899,1.478940431,1.716847788,2.020160561,2.315557313,2.495306978,2.480793936,2.250395056,1.829882133,1.276139993,0.675065211,0.13749819,-0.239077992,-0.429887928,-0.492180546,-0.505348036,-0.514718887,-0.525131327,-0.5285323,-0.527885011,-0.533597515,-0.547185622,-0.560491839,-0.570157946,-0.583120061,-0.604503203,-0.627944094,-0.644138897,-0.654559518,-0.668859456,-0.689729554,-0.7083894,-0.717531042,-0.72202532,-0.731218316,-0.744995961,-0.754651044,-0.756570081,-0.757349083,-0.762717278,-0.767973872,-0.764803396,-0.754252735,-0.746232236,-0.74659275,-0.751199467,-0.754479382,-0.757941178,-0.76540099,-0.773688933,-0.774861991,-0.767336616,-0.758914864,-0.756663627,-0.758577864,-0.758944108,-0.758322643,-0.762559471,-0.772676185,-0.781372648,-0.781564868,-0.774298827,-0.764984461,-0.75479752,-0.740298596,-0.720808749,-0.701345291,-0.686769087,-0.676414216,-0.666479899,-0.655224034,-0.642899544,-0.628072088,-0.607749967,-0.5814601,-0.552152604,-0.522312814,-0.492127471,-0.462834863,-0.438666203,-0.421982566,-0.407596991,-0.385017751,-0.346275819,-0.289469266,-0.21642669,-0.133322483,-0.055895739,-0.007818089,-0.007127298,-0.053816761,-0.133682019,-0.23338183,-0.346574308,-0.465808272,-0.577424662,-0.671503623,-0.753102461,-0.834637722,-0.916251813,-0.968469998,-1.006199529,-1.029440406,-1.03819263,-1.0324562
NA,3.618114156,3.322267116,3.047351828,2.793368292,2.560316506,2.348196473,2.135866048,1.953129656,1.804351151,1.699787127,1.630564409,1.564380776,1.476960701,1.378523334,1.296535919,1.233766924,1.160789564,1.056597708,0.942663718,0.867182673,0.85614477,0.890363124,0.935798768,0.977697993,1.012120232,1.01713839,0.956675977,0.819270874,0.64058467,0.479534215,0.370628251,0.305784772,0.262994568,0.235330334,0.226503625,0.231076331,0.23158732,0.215640222,0.18706808,0.157951671,0.135800334,0.122939165,0.124829236,0.15179609,0.211239971,0.301884811,0.416932494,0.549964675,0.697080852,0.857799247,1.03581356,1.230652408,1.419071862,1.549714388,1.565606455,1.434356091,1.162013044,0.786302026,0.36175637,-0.049729264,-0.38680579,-0.607986805,-0.7137331,-0.742723447,-0.740711303,-0.733724168,-0.725628655,-0.71352113,-0.700767136,-0.69441108,-0.695765248,-0.700100754,-0.704958529,-0.713365449,-0.727113861,-0.741481228,-0.750206744,-0.753338164,-0.75626643,-0.761958191,-0.76838573,-0.774033908,-0.781407509,-0.792262043,-0.802363486,-0.805262578,-0.800862211,-0.796309315,-0.797676569,-0.804245681,-0.81251284,-0.822588399,-0.836923914,-0.854051432,-0.86787414,-0.874121107,-0.874401034,-0.871884376,-0.865711434,-0.852832892,-0.834091674,-0.81504787,-0.800251209,-0.789405738,-0.780357825,-0.773175778,-0.76869103,-0.764490001,-0.755836804,-0.741276412,-0.724773785,-0.710907127,-0.699615089,-0.687246006,-0.671644507,-0.653995534,-0.635960099,-0.617351397,-0.597385172,-0.576554589,-0.55581404,-0.534625169,-0.511020376,-0.483439053,-0.452066199,-0.419193177,-0.389355883,-0.367958131,-0.357258478,-0.353323281,-0.348652236,-0.338358146,-0.321957049,-0.298998837,-0.267385118,-0.230332381,-0.20277922,-0.203925263,-0.241001753,-0.303440112,-0.374909606,-0.448397647,-0.525420882,-0.603866747,-0.675083997,-0.734907051,-0.790719008,-0.851274635,-0.912551325,-0.951745373,-0.980910146,-1.000045641,-1.00915186,-1.008228801
NA,3.526738095,3.248534163,2.990567493,2.752838086,2.535345942,2.338091059,2.155029068,1.991086721,1.846140893,1.733583386,1.650621488,1.569092787,1.467079985,1.357135944,1.267458843,1.198285324,1.11805829,1.010304956,0.908631383,0.872034772,0.923930203,1.029579509,1.138928805,1.227918234,1.286137516,1.283756648,1.180498129,0.973165341,0.717234228,0.489677602,0.329312065,0.223524565,0.150178114,0.108506447,0.105113861,0.127871687,0.149627355,0.155797891,0.155634686,0.164842433,0.186314626,0.21362118,0.247186276,0.296870558,0.368660145,0.456515116,0.550276625,0.646405156,0.747697881,0.857488388,0.978551922,1.111318765,1.242409227,1.336263767,1.347981923,1.24930456,1.044516535,0.764760755,0.45160533,0.148360655,-0.101809514,-0.267179813,-0.346532284,-0.370579738,-0.376820917,-0.384004025,-0.390315622,-0.390883453,-0.390736087,-0.398531828,-0.414249886,-0.430211984,-0.442709335,-0.456130192,-0.474275947,-0.493663617,-0.50907996,-0.521854315,-0.537665869,-0.557580921,-0.576368481,-0.590102255,-0.60075268,-0.611386753,-0.621004458,-0.627647622,-0.633799038,-0.643791472,-0.656650152,-0.666491017,-0.671071054,-0.675406679,-0.684011855,-0.69336982,-0.696809172,-0.695005054,-0.695909726,-0.703701154,-0.713389945,-0.719100912,-0.723271668,-0.732661395,-0.747371287,-0.759813275,-0.765276751,-0.768172019,-0.774941597,-0.785012386,-0.793134204,-0.798003592,-0.802936074,-0.808290694,-0.809234046,-0.803756371,-0.797962741,-0.798627802,-0.803122347,-0.801965269,-0.791595332,-0.778928432,-0.770810682,-0.764315556,-0.752032631,-0.734482378,-0.72110545,-0.718361209,-0.722087469,-0.723683995,-0.72059734,-0.717238343,-0.717463854,-0.719950845,-0.719773187,-0.710910857,-0.687548837,-0.648244905,-0.601067844,-0.560251801,-0.535678459,-0.528344855,-0.537904314,-0.570510759,-0.632323744,-0.716067377,-0.801401273,-0.872667505,-0.932077049,-0.990321289,-1.048707825,-1.093810615,-1.130579849,-1.159015528,-1.179117652,-1.190886221
NA,3.888557733,3.557245559,3.250115819,2.967168514,2.708403644,2.473821209,2.259834483,2.065450296,1.887752348,1.744839377,1.637074049,1.531992896,1.403039945,1.267286904,1.163075758,1.092674349,1.013540655,0.897441694,0.779258274,0.731344353,0.788658751,0.915478027,1.052419183,1.167110508,1.242336487,1.238466873,1.10529509,0.83941711,0.510038854,0.214114212,0.003894794,-0.131775956,-0.219633524,-0.264240264,-0.261794295,-0.228110589,-0.193768081,-0.174231218,-0.159125506,-0.132145511,-0.090753129,-0.040845419,0.019492201,0.099812615,0.202874733,0.319842995,0.441796731,0.56888691,0.705239384,0.852204606,1.011308692,1.183966907,1.35433492,1.475902343,1.489809733,1.361932883,1.102929846,0.756364426,0.374108138,0.006648621,-0.295025842,-0.491734368,-0.581878993,-0.604864903,-0.608252212,-0.614270541,-0.618556013,-0.613760363,-0.605623128,-0.604001086,-0.608219058,-0.610833085,-0.612168737,-0.621110871,-0.640437399,-0.660529248,-0.672377947,-0.680264229,-0.694369335,-0.714674028,-0.730815723,-0.737925673,-0.743763254,-0.756072881,-0.770126586,-0.775740956,-0.773004264,-0.772219341,-0.778136937,-0.783000561,-0.77885744,-0.770261077,-0.767831551,-0.772693296,-0.775388291,-0.770144461,-0.762514219,-0.759394781,-0.757958919,-0.750737957,-0.738544011,-0.731074495,-0.734094165,-0.742227462,-0.746942208,-0.746869261,-0.74603239,-0.744927445,-0.739064641,-0.72624458,-0.710514593,-0.697522732,-0.68926215,-0.684842144,-0.683259699,-0.682862686,-0.680397372,-0.673904346,-0.665320089,-0.656738471,-0.645078329,-0.625048406,-0.597933069,-0.572289066,-0.553490304,-0.53723781,-0.517515231,-0.497259929,-0.48435835,-0.478475645,-0.469949627,-0.453249163,-0.433139882,-0.412023501,-0.379328444,-0.325133647,-0.261399614,-0.21574509,-0.201397939,-0.204766795,-0.210464365,-0.22828017,-0.279886234,-0.364813641,-0.456372428,-0.534761208,-0.608915032,-0.692248821,-0.770456231,-0.815075062,-0.841464635,-0.849624952,-0.839556012,-0.811257815
